138,2143,44,8.0,Pretty good!,2018-12-01 21:09:01
139,2161,190,9.0,Pretty good!,2018-12-01 21:09:01
140,2174,16,0.0,Pretty good!,2018-12-01 21:09:01
141,2193,108,3.0,Pretty good!,2018-12-01 21:09:01
142,2253,93,8.0,Not bad!,2018-12-01 21:09:01
143,2268,141,2.0,Pretty good!,2018-12-01 21:09:01
144,2273,22,4.0,Pretty good!,2018-12-01 21:09:01
145,2291,89,4.0,Pretty good!,2018-12-01 21:09:01
146,2329,175,1.0,Pretty good!,2018-12-01 21:09:01
147,2338,8,4.0,Not bad!,2018-12-01 21:09:01
148,2353,115,8.0,Pretty good!,2018-12-01 21:09:01
149,2366,151,9.0,Pretty good!,2018-12-01 21:09:01
150,2387,9,1.0,Pretty good!,2018-12-01 21:08:13
151,2389,190,7.0,Not bad!,2018-12-01 21:09:01
152,2395,124,3.0,Pretty good!,2018-12-01 21:09:01
153,2406,49,3.0,Pretty good!,2018-12-01 21:09:01
154,2414,70,7.0,Not bad!,2018-12-01 21:09:01
155,2427,3,7.0,Pretty good!,2018-12-01 21:09:01
156,2450,6,4.0,Pretty good!,2018-12-01 21:09:01
157,2459,18,9.0,Pretty good!,2018-12-01 21:09:01
158,2470,72,2.0,Pretty good!,2018-12-01 21:09:01
159,2478,106,6.0,Pretty good!,2018-12-01 21:09:01
160,2492,110,5.0,Pretty good!,2018-12-01 21:09:01
161,2502,33,8.0,Pretty good!,2018-12-01 21:09:01
162,2528,32,6.0,Not bad!,2018-12-01 21:09:01
163,2529,63,5.0,Pretty good!,2018-12-01 21:09:01
164,2542,16,7.0,Pretty good!,2018-12-01 21:09:01
165,2571,89,9.0,Pretty good!,2018-12-01 21:09:01
166,2580,198,8.0,Pretty good!,2018-12-01 21:09:01
167,2596,121,2.0,Pretty good!,2018-12-01 21:09:01
168,2616,10,5.0,Pretty good!,2018-12-01 21:09:01
169,2617,84,9.0,Not bad!,2018-12-01 21:09:01
170,2628,192,2.0,Pretty good!,2018-12-01 21:09:01
171,2640,104,4.0,Pretty good!,2018-12-01 21:08:13
172,2641,146,5.0,Pretty good!,2018-12-01 21:09:01
173,2644,15,4.0,Pretty good!,2018-12-01 21:09:01
174,2648,39,4.0,Pretty good!,2018-12-01 21:09:01
175,2654,146,9.0,Pretty good!,2018-12-01 21:09:01
176,2657,12,3.0,Not bad!,2018-12-01 21:09:01
177,2692,22,1.0,Pretty good!,2018-12-01 21:09:01
178,2700,73,5.0,Pretty good!,2018-12-01 21:09:01
179,2716,97,2.0,Pretty good!,2018-12-01 21:09:01
180,2761,67,6.0,Pretty good!,2018-12-01 21:09:01
181,2797,43,3.0,Pretty good!,2018-12-01 21:08:13
182,2826,13,7.0,Pretty good!,2018-12-01 21:09:01
183,2858,133,6.0,Pretty good!,2018-12-01 21:09:01
184,2872,27,0.0,Pretty good!,2018-12-01 21:09:01
185,2899,132,2.0,Pretty good!,2018-12-01 21:09:01
186,2916,181,0.0,Pretty good!,2018-12-01 21:09:01
187,2944,106,4.0,Pretty good!,2018-12-01 21:08:13
188,2947,187,1.0,Pretty good!,2018-12-01 21:09:01
189,2948,17,3.0,Pretty good!,2018-12-01 21:09:01
190,2949,123,5.0,Pretty good!,2018-12-01 21:09:01
191,2959,162,4.0,Pretty good!,2018-12-01 21:09:01
192,2985,38,8.0,Pretty good!,2018-12-01 21:09:01
193,2987,106,9.0,Pretty good!,2018-12-01 21:09:01
194,2991,12,9.0,Pretty good!,2018-12-01 21:09:01
195,2993,142,1.0,Pretty good!,2018-12-01 21:08:13
196,2997,75,6.0,Pretty good!,2018-12-01 21:09:01
197,3033,145,9.0,Pretty good!,2018-12-01 21:09:01
198,3034,99,8.0,Pretty good!,2018-12-01 21:09:01
199,3052,61,2.0,Pretty good!,2018-12-01 21:09:01
200,3053,6,9.0,Pretty good!,2018-12-01 21:09:01
201,3062,47,9.0,Pretty good!,2018-12-01 21:09:01
202,3147,14,7.0,Pretty good!,2018-12-01 21:09:01
203,3168,128,9.0,Pretty good!,2018-12-01 21:09:01
204,3176,199,4.0,Not good.,2018-12-01 21:09:01
205,3176,9,3.0,Pretty good!,2018-12-01 21:09:01
206,3243,46,4.0,Not bad!,2018-12-01 21:09:01
207,3247,201,2.0,Not bad!,2018-12-01 21:09:01
208,3253,67,7.0,Pretty good!,2018-12-01 21:09:01
209,3273,131,8.0,Pretty good!,2018-12-01 21:09:01
210,3386,53,2.0,Pretty good!,2018-12-01 21:08:13
211,3439,72,6.0,Pretty good!,2018-12-01 21:09:01
212,3440,1,4.0,Pretty good!,2018-12-01 21:08:13
213,3441,188,4.0,Pretty good!,2018-12-01 21:08:13
214,3448,135,9.0,Pretty good!,2018-12-01 21:09:01
215,3450,111,4.0,Pretty good!,2018-12-01 21:08:13
216,3479,148,2.0,Pretty good!,2018-12-01 21:08:13
217,3489,6,7.0,Pretty good!,2018-12-01 21:09:01
218,3527,185,0.0,Pretty good!,2018-12-01 21:08:13
219,3578,106,0.0,Pretty good!,2018-12-01 21:09:01
220,3617,175,2.0,Pretty good!,2018-12-01 21:09:01
221,3639,157,0.0,Pretty good!,2018-12-01 21:09:01
222,3671,59,4.0,Pretty good!,2018-12-01 21:09:01
223,3702,24,1.0,Pretty good!,2018-12-01 21:09:01
224,3703,141,2.0,Pretty good!,2018-12-01 21:09:01
225,3729,32,7.0,Pretty good!,2018-12-01 21:09:01
226,3740,134,1.0,Pretty good!,2018-12-01 21:09:01
227,3744,175,3.0,Pretty good!,2018-12-01 21:09:01
228,3793,72,3.0,Pretty good!,2018-12-01 21:09:01
229,3809,35,5.0,Pretty good!,2018-12-01 21:09:01
230,4006,158,7.0,Pretty good!,2018-12-01 21:09:01
231,5060,84,1.0,Pretty good!,2018-12-01 21:09:01
232,318,144,4.0,Not bad!,2018-12-01 21:09:01
233,333,66,7.0,Pretty good!,2018-12-01 21:09:01
234,1704,98,5.0,Pretty good!,2018-12-01 21:09:01
235,3578,89,4.0,Pretty good!,2018-12-01 21:09:01
236,31,151,4.0,Not good.,2018-12-01 21:09:01
237,31,86,1.0,Pretty good!,2018-12-01 21:09:01
238,527,176,3.0,Not good.,2018-12-01 21:09:01
239,527,23,1.0,Pretty good!,2018-12-01 21:09:01
240,647,183,6.0,Not good.,2018-12-01 21:09:01
241,647,48,9.0,Pretty good!,2018-12-01 21:09:01
242,688,90,6.0,Not good.,2018-12-01 21:09:01
243,688,104,4.0,Pretty good!,2018-12-01 21:09:01
244,720,50,3.0,Not good.,2018-12-01 21:09:01
245,720,136,2.0,Pretty good!,2018-12-01 21:09:01
246,849,127,3.0,Pretty good!,2018-12-01 21:09:01
247,914,29,9.0,Not good.,2018-12-01 21:09:01
248,914,160,7.0,Pretty good!,2018-12-01 21:09:01
249,1093,113,8.0,Not good.,2018-12-01 21:09:01
250,1093,86,1.0,Pretty good!,2018-12-01 21:09:01
251,1124,88,9.0,Not good.,2018-12-01 21:09:01
252,1124,180,5.0,Pretty good!,2018-12-01 21:09:01
253,1263,37,9.0,Not good.,2018-12-01 21:09:01
254,1263,43,0.0,Pretty good!,2018-12-01 21:09:01
255,1272,104,1.0,Not good.,2018-12-01 21:09:01
256,1272,190,9.0,Pretty good!,2018-12-01 21:09:01
257,1275,38,0.0,Not bad!,2018-12-01 21:08:13
258,1302,18,6.0,Not good.,2018-12-01 21:09:01
259,1302,175,1.0,Pretty good!,2018-12-01 21:08:13
260,1371,22,7.0,Not bad!,2018-12-01 21:09:01
261,1587,182,0.0,Pretty good!,2018-12-01 21:08:13
262,2018,45,0.0,Not good.,2018-12-01 21:09:01
263,2018,77,3.0,Pretty good!,2018-12-01 21:09:01
264,2080,48,3.0,Not good.,2018-12-01 21:09:01
265,2080,9,9.0,Pretty good!,2018-12-01 21:09:01
266,2090,101,5.0,Not good.,2018-12-01 21:09:01
267,2090,76,7.0,Pretty good!,2018-12-01 21:09:01
268,2105,77,0.0,Not bad!,2018-12-01 21:09:01
269,2288,155,1.0,Pretty good!,2018-12-01 21:09:01
270,2424,145,5.0,Not good.,2018-12-01 21:09:01
271,2424,60,3.0,Pretty good!,2018-12-01 21:09:01
272,2851,60,0.0,Pretty good!,2018-12-01 21:09:01
273,3024,122,0.0,Pretty good!,2018-12-01 21:09:01
274,3210,30,3.0,Not good.,2018-12-01 21:09:01
275,3210,180,4.0,Pretty good!,2018-12-01 21:08:13
276,3703,10,4.0,Pretty good!,2018-12-01 21:08:13
277,3949,107,5.0,Not good.,2018-12-01 21:09:01
278,3949,105,6.0,Pretty good!,2018-12-01 21:09:01
279,4518,5,5.0,Pretty good!,2018-12-01 21:09:01
280,5048,109,6.0,Not good.,2018-12-01 21:09:01
281,5048,130,8.0,Pretty good!,2018-12-01 21:09:01
282,5181,121,1.0,Pretty good!,2018-12-01 21:09:01
283,5746,15,4.0,Pretty good!,2018-12-01 21:09:01
284,5764,112,6.0,Pretty good!,2018-12-01 21:09:01
285,5919,111,7.0,Pretty good!,2018-12-01 21:09:01
286,21,19,8.0,Not bad!,2018-12-01 21:09:01
287,32,160,8.0,Not bad!,2018-12-01 21:09:01
288,45,143,0.0,Not bad!,2018-12-01 21:08:13
289,47,32,3.0,Not bad!,2018-12-01 21:09:01
290,52,131,9.0,Not bad!,2018-12-01 21:09:01
291,58,160,3.0,Not bad!,2018-12-01 21:08:13
292,106,3,2.0,Pretty good!,2018-12-01 21:09:01
293,125,137,8.0,Pretty good!,2018-12-01 21:09:01
294,126,72,7.0,Not good.,2018-12-01 21:09:01
295,126,150,0.0,Pretty good!,2018-12-01 21:09:01
296,162,133,1.0,Pretty good!,2018-12-01 21:09:01
297,171,14,3.0,Not bad!,2018-12-01 21:09:01
298,176,72,6.0,Pretty good!,2018-12-01 21:09:01
299,190,114,9.0,Not bad!,2018-12-01 21:09:01
300,215,153,8.0,Pretty good!,2018-12-01 21:09:01
301,222,23,5.0,Not good.,2018-12-01 21:09:01
302,222,54,9.0,Pretty good!,2018-12-01 21:09:01
303,232,200,1.0,Pretty good!,2018-12-01 21:09:01
304,235,37,0.0,Not bad!,2018-12-01 21:09:01
305,247,182,7.0,Not bad!,2018-12-01 21:09:01
306,260,1,4.0,Pretty good!,2018-12-01 21:09:01
307,265,58,0.0,Pretty good!,2018-12-01 21:09:01
308,296,83,0.0,Not good.,2018-12-01 21:09:01
309,296,43,9.0,Pretty good!,2018-12-01 21:09:01
310,319,165,7.0,Pretty good!,2018-12-01 21:09:01
311,342,96,9.0,Pretty good!,2018-12-01 21:09:01
312,345,181,2.0,Pretty good!,2018-12-01 21:09:01
313,348,18,4.0,Pretty good!,2018-12-01 21:09:01
314,351,144,5.0,Not bad!,2018-12-01 21:09:01
315,357,68,5.0,Not bad!,2018-12-01 21:09:01
316,368,104,0.0,Pretty good!,2018-12-01 21:08:13
317,417,117,5.0,Not bad!,2018-12-01 21:09:01
318,441,71,7.0,Not good.,2018-12-01 21:09:01
319,441,4,1.0,Pretty good!,2018-12-01 21:09:01
320,450,4,4.0,Not bad!,2018-12-01 21:09:01
321,457,7,6.0,Pretty good!,2018-12-01 21:09:01
322,475,22,0.0,Pretty good!,2018-12-01 21:09:01
323,492,86,3.0,Pretty good!,2018-12-01 21:09:01
324,509,167,4.0,Not good.,2018-12-01 21:08:13
325,509,173,1.0,Pretty good!,2018-12-01 21:09:01
326,538,164,4.0,Pretty good!,2018-12-01 21:09:01
327,539,100,6.0,Not good.,2018-12-01 21:09:01
328,539,6,0.0,Pretty good!,2018-12-01 21:09:01
329,553,131,4.0,Not bad!,2018-12-01 21:09:01
330,588,36,9.0,Pretty good!,2018-12-01 21:09:01
331,593,185,5.0,Pretty good!,2018-12-01 21:09:01
332,595,16,9.0,Not bad!,2018-12-01 21:09:01
333,599,122,0.0,Not bad!,2018-12-01 21:09:01
334,608,163,1.0,Pretty good!,2018-12-01 21:09:01
335,648,48,9.0,Not bad!,2018-12-01 21:09:01
336,708,149,9.0,Pretty good!,2018-12-01 21:09:01
337,759,199,2.0,Not bad!,2018-12-01 21:09:01
338,800,148,2.0,Pretty good!,2018-12-01 21:09:01
339,892,140,5.0,Pretty good!,2018-12-01 21:09:01
340,898,57,9.0,Pretty good!,2018-12-01 21:09:01
341,899,62,0.0,Pretty good!,2018-12-01 21:09:01
342,902,138,3.0,Pretty good!,2018-12-01 21:08:13
343,904,105,7.0,Pretty good!,2018-12-01 21:09:01
344,908,110,5.0,Pretty good!,2018-12-01 21:09:01
345,910,33,6.0,Pretty good!,2018-12-01 21:09:01
346,912,36,3.0,Pretty good!,2018-12-01 21:08:13
347,914,77,9.0,Pretty good!,2018-12-01 21:09:01
348,919,79,6.0,Pretty good!,2018-12-01 21:09:01
349,920,163,3.0,Pretty good!,2018-12-01 21:09:01
350,930,178,9.0,Pretty good!,2018-12-01 21:09:01
351,937,197,7.0,Not bad!,2018-12-01 21:09:01
352,1025,52,6.0,Pretty good!,2018-12-01 21:09:01
353,1046,67,9.0,Pretty good!,2018-12-01 21:09:01
354,1057,179,0.0,Not bad!,2018-12-01 21:09:01
355,1060,91,1.0,Not bad!,2018-12-01 21:09:01
356,1073,116,5.0,Pretty good!,2018-12-01 21:09:01
357,1077,109,3.0,Pretty good!,2018-12-01 21:09:01
358,1079,194,2.0,Not bad!,2018-12-01 21:09:01
359,1080,43,1.0,Pretty good!,2018-12-01 21:09:01
360,1084,32,1.0,Pretty good!,2018-12-01 21:09:01
361,1086,29,0.0,Pretty good!,2018-12-01 21:09:01
362,1094,48,8.0,Not bad!,2018-12-01 21:09:01
363,1103,152,0.0,Pretty good!,2018-12-01 21:09:01
364,1136,16,6.0,Pretty good!,2018-12-01 21:09:01
365,1179,24,0.0,Pretty good!,2018-12-01 21:09:01
366,1183,71,3.0,Not good.,2018-12-01 21:09:01
367,1183,83,5.0,Pretty good!,2018-12-01 21:09:01
368,1188,200,6.0,Pretty good!,2018-12-01 21:09:01
369,1196,151,4.0,Pretty good!,2018-12-01 21:08:13
370,1197,153,4.0,Pretty good!,2018-12-01 21:09:01
371,1198,112,0.0,Not bad!,2018-12-01 21:09:01
372,1199,98,8.0,Not bad!,2018-12-01 21:09:01
373,1203,153,2.0,Pretty good!,2018-12-01 21:08:13
374,1211,69,3.0,Not good.,2018-12-01 21:09:01
375,1211,87,3.0,Pretty good!,2018-12-01 21:09:01
376,1213,28,4.0,Pretty good!,2018-12-01 21:09:01
377,1219,76,4.0,Pretty good!,2018-12-01 21:08:13
378,1225,95,7.0,Pretty good!,2018-12-01 21:09:01
379,1250,46,6.0,Pretty good!,2018-12-01 21:09:01
380,1259,146,7.0,Pretty good!,2018-12-01 21:09:01
381,1265,191,9.0,Pretty good!,2018-12-01 21:09:01
382,1266,116,3.0,Pretty good!,2018-12-01 21:09:01
383,1279,6,8.0,Not bad!,2018-12-01 21:09:01
384,1282,80,4.0,Pretty good!,2018-12-01 21:09:01
385,1283,184,5.0,Pretty good!,2018-12-01 21:09:01
386,1288,75,4.0,Pretty good!,2018-12-01 21:09:01
387,1291,24,4.0,Pretty good!,2018-12-01 21:09:01
388,1304,94,8.0,Not bad!,2018-12-01 21:09:01
389,1391,196,0.0,Not good.,2018-12-01 21:09:01
390,1391,99,6.0,Pretty good!,2018-12-01 21:09:01
391,1449,106,0.0,Pretty good!,2018-12-01 21:09:01
392,1466,32,2.0,Pretty good!,2018-12-01 21:09:01
393,1500,41,2.0,Pretty good!,2018-12-01 21:09:01
394,1517,108,5.0,Pretty good!,2018-12-01 21:09:01
395,1580,17,9.0,Not bad!,2018-12-01 21:09:01
396,1597,160,0.0,Not good.,2018-12-01 21:09:01
397,1597,146,3.0,Pretty good!,2018-12-01 21:09:01
398,1617,51,6.0,Not bad!,2018-12-01 21:09:01
399,1641,17,3.0,Pretty good!,2018-12-01 21:08:13
400,1704,128,6.0,Not good.,2018-12-01 21:09:01
401,1704,190,4.0,Pretty good!,2018-12-01 21:08:13
402,1719,166,0.0,Pretty good!,2018-12-01 21:09:01
403,1732,57,7.0,Pretty good!,2018-12-01 21:09:01
404,1733,185,8.0,Pretty good!,2018-12-01 21:09:01
405,1734,154,0.0,Not bad!,2018-12-01 21:09:01
406,1834,12,7.0,Pretty good!,2018-12-01 21:09:01
407,1860,200,3.0,Not bad!,2018-12-01 21:08:13
408,1883,163,4.0,Pretty good!,2018-12-01 21:09:01
409,1885,15,3.0,Not bad!,2018-12-01 21:08:13
410,1892,182,4.0,Not bad!,2018-12-01 21:09:01
411,1895,66,0.0,Pretty good!,2018-12-01 21:09:01
412,1907,182,0.0,Not bad!,2018-12-01 21:09:01
413,1914,111,8.0,Pretty good!,2018-12-01 21:09:01
414,1916,9,2.0,Not good.,2018-12-01 21:08:13
415,1916,111,4.0,Pretty good!,2018-12-01 21:09:01
416,1923,128,8.0,Not bad!,2018-12-01 21:09:01
417,1947,105,7.0,Pretty good!,2018-12-01 21:09:01
418,1966,139,3.0,Not bad!,2018-12-01 21:09:01
419,1967,181,5.0,Pretty good!,2018-12-01 21:09:01
420,1968,88,4.0,Pretty good!,2018-12-01 21:09:01
421,2019,93,6.0,Not bad!,2018-12-01 21:09:01
422,2076,3,9.0,Pretty good!,2018-12-01 21:09:01
423,2078,132,8.0,Pretty good!,2018-12-01 21:09:01
424,2109,50,4.0,Pretty good!,2018-12-01 21:09:01
425,2145,54,5.0,Not bad!,2018-12-01 21:09:01
426,2150,119,5.0,Pretty good!,2018-12-01 21:09:01
427,2174,32,9.0,Pretty good!,2018-12-01 21:09:01
428,2186,200,0.0,Pretty good!,2018-12-01 21:09:01
429,2203,106,6.0,Pretty good!,2018-12-01 21:09:01
430,2204,130,8.0,Pretty good!,2018-12-01 21:09:01
431,2282,128,2.0,Not good.,2018-12-01 21:09:01
432,2282,50,5.0,Pretty good!,2018-12-01 21:09:01
433,2324,65,3.0,Not good.,2018-12-01 21:09:01
434,2324,174,0.0,Pretty good!,2018-12-01 21:09:01
435,2336,73,1.0,Not bad!,2018-12-01 21:09:01
436,2351,45,7.0,Pretty good!,2018-12-01 21:09:01
437,2359,2,3.0,Pretty good!,2018-12-01 21:09:01
438,2390,75,4.0,Pretty good!,2018-12-01 21:09:01
439,2395,170,2.0,Not bad!,2018-12-01 21:09:01
440,2406,23,9.0,Pretty good!,2018-12-01 21:09:01
441,2467,3,0.0,Pretty good!,2018-12-01 21:08:13
442,2571,146,3.0,Not good.,2018-12-01 21:09:01
443,2571,120,7.0,Pretty good!,2018-12-01 21:09:01
444,2583,159,5.0,Pretty good!,2018-12-01 21:09:01
445,2599,34,5.0,Pretty good!,2018-12-01 21:09:01
446,2628,91,0.0,Not good.,2018-12-01 21:09:01
447,2628,155,7.0,Pretty good!,2018-12-01 21:09:01
448,2683,98,6.0,Pretty good!,2018-12-01 21:09:01
449,2692,24,9.0,Pretty good!,2018-12-01 21:09:01
450,2712,28,7.0,Not bad!,2018-12-01 21:09:01
451,2762,63,8.0,Pretty good!,2018-12-01 21:09:01
452,2763,34,8.0,Not good.,2018-12-01 21:09:01
453,2763,178,7.0,Pretty good!,2018-12-01 21:09:01
454,2770,187,3.0,Not bad!,2018-12-01 21:09:01
455,2791,201,6.0,Pretty good!,2018-12-01 21:09:01
456,2843,41,8.0,Pretty good!,2018-12-01 21:09:01
457,2858,200,5.0,Pretty good!,2018-12-01 21:09:01
458,2874,77,2.0,Pretty good!,2018-12-01 21:09:01
459,2921,185,4.0,Pretty good!,2018-12-01 21:08:13
